,W,SI,SB,S,RB,PL,JO,NG,LH,QS,CO,LC,KW,KC,LX,LT,LN,LL,LP,LA,HO,GC,FC,CT,CL,CC,C
78,-0.014739505,-0.010351005,-0.015292999,-0.006056258,-0.018583328,-0.009275996,0.00785134,-0.011107349,0.001611401,-0.004321536,-0.015862713,0.000649751,-0.012489479,-0.011071586,0.003698301,-0.010254491,0.054963032,-0.023250862,0.007169124,0.01152276,-0.013334751,-0.008326093,0.003926312,0.004587311,-0.026916236,-0.006102069,-0.011176845
79,-0.026944616,0.005070525,0.004710892,-0.013154741,0.02221401,0.057028071,-0.020591694,-0.012498351,-0.007670331,0.012460236,0.027846575,-0.006519866,-0.015195588,0.00055102,-0.00116704,0.005848152,-0.005818151,-0.010866956,-0.005094899,-0.023338224,0.020502666,0.004594219,-0.002647419,-0.006426735,0.031839414,-0.02235123,-0.007010973
80,0.002913742,0.002241729,0.045943534,-0.011052528,0.006046517,0.080989552,-0.002441917,0.030003618,-0.006242989,0.018085679,0.00754656,-0.002021019,-0.002306109,0.009525966,0.001502323,0.005756802,0.01272602,0.023330489,0.014933586,0.013059272,-0.003816495,-0.012874983,0.006559695,-0.030521773,0.016988538,-0.003709941,-0.008143657
81,0.043868401,0.013625742,-0.034286075,0.049588098,0.092953348,-0.029552722,0.063931919,0.028757718,-0.003364908,0.027807559,0.047171012,-0.006070605,0.031235856,0.044464669,0.000670529,-0.002797067,2.81E-06,-0.008528294,0.020881273,0.008210514,0.039105174,0.009783298,-0.010780598,0.057691309,0.050387619,0.029160087,0.061654818
82,0.02717262,-0.002777678,-0.00193429,0.01522997,0.002355695,-0.026955262,-0.03789414,-0.02601564,-0.024278978,-0.00447882,-0.014041695,0.000314421,0.01769817,-0.052823124,-0.027039833,-0.003843706,-0.011420804,-0.010809073,-0.014001519,-0.024268301,-0.029107471,0.005818271,-0.009104536,-0.02269752,-0.008332038,0.009907025,0.021542964
83,0.017302697,0.018196638,0.020919961,-0.000694153,0.022251703,0.017695261,-0.006174029,-0.008466913,0.007134676,-0.008362435,0.011275833,0.002499873,0.019563815,0.025681869,0.011341427,-0.00266351,-0.00737438,-0.004598634,0.000213534,-0.000337002,0.006874529,0.007275385,-0.003255937,-0.007348685,0.010928291,0.001149042,-0.002056218
84,-0.011449837,-0.020375147,0.011641534,-0.011364321,-0.004155642,-0.013043399,0.004452703,-0.021351618,-0.003468196,-0.017879608,0.009532783,-0.007083599,-0.009148622,-0.002057889,0.001434503,0.004283133,0.006462319,0.005397125,0.019991576,0.004647024,-0.012527038,-0.002981982,0.002064444,0.027950513,0.009874603,-0.003422481,-0.007639461
85,-0.011521009,0.003012139,-0.017601688,-0.010039792,0.040831421,0.004248922,-0.005545316,0.041051187,-0.003861745,0.018439314,0.032795141,-0.000375018,-0.011554378,0.009750964,-0.009151104,-0.000394626,0.000300495,0.005284253,-0.007747215,-0.004613897,0.035171635,-0.009100937,0.004550808,-0.004997389,0.030127302,-0.027826614,-0.027035595
86,0.00321607,0.007056875,0.008504675,-0.001798114,0.010840348,0.010413211,0.025239458,0.003420145,-0.008365355,0.035009331,0.025951706,0.000513822,0.000892845,0.005908531,0.004603925,0.001992626,0.008977479,0.000769178,0.005340697,0.004166313,0.024341112,0.00375997,0.000470806,0.023847693,0.022340977,0.020263921,-0.006091186
87,0.024195064,-0.002754156,-0.000201779,0.027178892,-0.032847244,0.012977528,0.006747895,0.045081325,-0.008322862,0.017114365,-0.005199161,-0.006942223,0.021458343,-0.003471979,0.008306097,0.003840058,0.011105685,-0.002393114,-0.003146625,-0.000707827,0.019880592,-0.000766515,-0.018377068,0.025942633,-0.01462823,0.002775334,0.02071194
88,0.023130712,-0.007394182,0.020818543,-0.002930094,0.026768699,-0.002969194,-0.000982681,0.010528887,-0.000414913,0.031221931,0.031861084,-0.001574778,0.017980921,-0.014538566,-0.005188632,-0.00388448,-0.011266402,-0.007610455,0.001076832,-0.006159566,0.044133475,-0.009663399,0.001546063,-0.008067662,0.034463647,0.037427454,0.001940973
89,0.007707665,-0.002884884,0.024757366,-0.006221631,0.00898411,-0.002970483,-0.017193168,0.004019747,-0.003312653,0.019754764,0.012069969,-0.009948694,0.008698047,-0.043257212,0.013948837,-0.005719038,0.017802584,0.010445978,0.016858753,0.006981344,-0.001371166,0.000627777,-0.00546926,0.021509606,0.016353512,-0.009931931,0.003353657
90,-0.007974432,5.44E-05,0.022870719,-0.030013879,0.016246038,-0.011775124,0.004712632,0.012218128,-0.025974131,-0.014069777,0.004473512,0.000339844,-0.012154652,-0.008604856,0.004348287,0.00096913,0.015273887,-0.007181309,-0.001461892,0.008401862,0.005701756,-0.00154797,0.006571873,0.006565331,0.008334548,-0.011047258,-0.029254085
91,-0.004989271,0.01657221,0.02909819,-0.010439433,0.009766029,0.010734314,0.009834109,0.017746861,0.003855437,0.002249332,0.008348471,-0.00138737,-0.003441109,0.011321672,0.011900282,0.001975958,0.01713344,-0.003858911,0.012037478,0.027960664,-0.003796045,-0.000900452,-0.00295742,-0.003953053,-0.00160683,0.032534144,-0.014338308
92,-0.013119078,-0.02013927,-0.007411681,-0.003448548,0.002820774,0.006732715,-0.011792315,0.067140365,0.000865154,-0.00690438,-0.003344267,-0.000210118,-0.01047396,-0.005426368,-0.012648918,0.002572331,-0.000155107,-0.011070701,-0.006908338,0.002651759,0.003078612,-0.008478129,0.004086813,-0.009145259,-0.007565653,-0.018040306,-0.00133536
93,-0.017012558,0.001695441,0.000999221,0.012605273,0.013227557,0.036527873,-0.006097286,0.001878844,-0.003074387,0.025200194,0.024189401,-0.00262211,-0.011029254,0.000771022,-0.00354168,-7.78E-05,0.007120371,-0.006834313,0.00254692,-0.004462337,0.027635319,-0.000822316,-0.003591397,-0.003198633,0.024348963,0.007823676,0.011163066
94,0.017670829,-0.005143264,0.019871185,0.011972154,-0.032053479,0.035862351,-0.009208231,0.032362396,-0.023790989,-0.002615475,-0.003156032,0.00065794,0.01509402,0.04074412,-0.000856279,0.001431621,-0.004221935,0.008597411,-0.004865743,-0.001102917,-0.016648254,0.00216062,0.001578211,-0.0145422,-0.012234359,0.031146341,0.009891397
95,0.013021272,0.003761924,0.030968137,-0.003994193,-0.022081982,0.0124207,0.008672035,-0.021739702,0.003095038,-0.03090982,-0.034925558,-0.00253749,0.018987096,0.052348972,-0.001814524,-0.004816817,-0.009712845,0.009023486,-0.006137087,-0.00367056,-0.029796019,0.005088458,-0.007033981,0.032805398,-0.03654235,-0.019414679,0.003499599
96,0.001478258,0.000751232,0.003747675,-0.008894391,0.00816318,0.02035038,-0.005003139,0.014054781,0.009576051,-0.00797269,0.000424502,0.003753779,0.0052679,0.00546223,0.006144463,-0.00591392,0.001860565,0.011177712,-0.002082059,-0.002186031,-0.006468988,-0.005863078,0.011089275,0.001957481,0.000505241,-0.010160994,-0.01267126
97,-0.007184742,-0.006237376,0.015419312,-0.011626803,0.046041321,0.014395679,0.025730318,0.064933532,-0.017870671,0.025138173,0.032565694,-0.010852752,-0.007927382,-0.015333716,0.001905066,-0.001647979,0.00907771,0.007016513,0.003626418,-0.005292164,0.03744078,-0.002804839,-0.003750242,-0.011875027,0.038353417,0.018938483,-0.012293407
98,0.000720555,-0.015440851,0.028773698,-0.025230329,0.021401042,-0.024908844,-0.016354007,0.036968499,0.005854386,0.01248627,0.015795027,0.001104007,0.009271107,-0.027423816,-0.009560611,-0.007844303,-0.009884789,0.003600169,-0.009783256,-0.016890231,0.014536311,-0.010914971,0.006566093,0.008396084,0.020180748,-0.022882613,-0.018524178
99,0.007038574,0.003727938,0.006467501,0.013733861,-0.016238789,0.008263384,-0.002221174,0.010480013,0.013858148,0.006824386,-0.005259546,-0.00595809,-0.000759195,0.001744601,-0.007211426,-0.005262266,-0.013461165,0.030559142,0.005894986,0.008368896,-0.035030683,0.005875754,-0.004296165,0.000673065,-0.017705338,0.004928557,0.01436707
100,-0.022355553,-0.001306872,-0.011843533,-0.032906908,0.037821023,0.013122771,0.0045542,0.01438743,-0.016029632,-0.009453625,-0.002892545,-0.006320479,-0.014971481,0.012289303,-0.018505914,-0.001383015,-0.106605638,-0.009973419,-0.030743437,-0.022067932,0.005396828,0.001692286,0.000635953,-0.032589219,0.010922635,-0.004711066,-0.039893714
101,0.002109177,0.004033313,-0.016679354,0.001312408,-0.027890283,-0.010781868,-0.012066352,0.000471419,0.013931742,-0.01541922,-0.033064653,0.006955589,0.007516636,-0.069769467,-0.004572034,0.00356692,-0.004621958,-0.030276321,0.005342931,0.00767009,-0.033189606,-0.003000835,0.004870812,0.02685867,-0.044113318,0.011485548,0.002303051
102,-0.016109974,-0.000448923,0.032358423,0.010052644,0.044874216,-0.000802059,-0.000587931,-0.066418051,0.003944357,0.000515289,0.033300547,0.006326556,-0.020806057,0.012465248,-0.007122553,-0.001037265,0.026157191,-0.001523193,0.004075442,0.001134863,0.05332875,0.001627289,0.005272033,-0.03736951,0.041916981,0.005598479,0.00257235
103,0.006271369,0.015076247,0.047310456,0.023163991,0.001307207,0.021658652,0.013317924,-0.001701633,0.021878739,0.010374517,0.005468418,0.007776693,0.006850728,0.015608363,-0.006135078,0.000638135,0.001214263,0.00122051,-0.016629777,-0.023466653,-0.007700267,0.02943065,-0.002170382,-0.021003657,0.006655005,0.000814286,0.017739495
104,-0.018384596,0.005345624,-0.019999562,-0.009874012,-0.022620353,0.01002378,-0.00318487,0.090121953,0.010079965,-0.024943423,-0.025833846,0.009031947,-0.013885887,-0.024652645,-0.006730662,-0.005023035,-0.018710463,0.015746012,0.004647129,0.013952122,-0.015332277,0.013107663,0.010394147,-0.007281492,-0.024779516,-0.022311295,-0.022997834
105,0.003833925,0.005971418,0.019683756,0.002554175,-0.010758113,-0.012990956,0.00380577,-0.025674101,0.011747444,0.019830032,0.004549307,0.000394588,0.01094237,-0.050035562,-0.00070427,-0.004553475,-0.012640663,0.001661571,0.003779622,0.002210931,0.009280128,0.012387465,-0.002734845,-0.018112757,0.002278328,7.60E-05,0.005912496
106,-0.008226861,-0.001431298,0.004515523,-0.015522558,0.021853782,-0.031996356,0.01054227,-0.089137126,-0.015614343,-0.020811008,0.015354571,-0.003634056,-0.002865191,0.029410459,-0.017097604,-0.001083786,-0.070435039,-0.016805477,-0.027431879,-0.011858297,-0.006766061,-0.006771704,0.000756476,0.012525667,0.005693791,-0.018343643,-0.025844127
107,0.007949792,-0.005277796,0.004187861,-0.00176827,0.000593009,0.01126329,-0.002997523,0.044247023,-0.011188596,0.02413717,-0.008490352,-0.004629602,0.008136554,0.007883698,0.013821519,0.008273862,0.024362766,0.00706836,0.014837116,0.020181509,-0.006803952,-0.011055908,-0.005705301,-0.001399188,-0.003107199,0.063551221,-0.00425185
108,0.010066098,-0.00915967,0.049206755,-0.003792751,0.009891668,-0.004889412,-0.006110011,0.007303779,0.013617884,-0.010186646,0.009167126,0.006262163,0.000655671,-0.011326817,-4.52E-05,0.004891046,-0.020151674,0.007081754,0.002659762,0.005793217,0.000172153,-0.001302516,0.001018057,0.002746166,0.007582326,-0.024923997,0.000402776
109,-0.018397221,-0.003677721,-0.006536458,-0.028556335,0.019144193,0.01164282,-0.00324769,0.009854107,-0.015224316,0.0276311,0.03942013,0.001975906,-0.009643987,-0.008465749,-0.016140249,0.005307685,-0.047018931,-0.009316881,-0.010977419,-0.015961842,0.042435135,0.008931951,0.014524913,-0.023057704,0.040020998,0.001659781,-0.049796416
110,-0.005702049,-0.003550363,0.01710279,-0.005158267,0.017544384,-0.001348147,0.003385405,-0.013483973,-0.01361752,0.015349481,0.019677151,-0.003332779,0.00272419,-0.004921462,0.013628057,0.002623572,0.028423159,0.003408169,0.013974427,0.017495988,0.009109785,-0.003248475,-0.00043395,0.010371928,0.025080009,-0.00344595,-0.005836245
111,-0.012693005,0.013280721,-0.002024397,-0.022257388,0.001298407,-0.027111079,0.005264152,0.026173618,-0.008701947,-0.005273369,-0.017707295,-0.003949075,-0.011430246,-0.010510239,0.007263553,0.000484357,-0.017590293,-0.000493531,0.006628375,0.012076162,-0.005707928,0.022129705,-0.00073182,-0.001018281,-0.00109644,0.00941239,-0.023011943
112,0.005320471,-0.003403626,-0.033351115,-0.002488669,0.002922379,0.000850949,0.004616581,0.040332412,-0.000945451,-0.016274621,0.00053041,-0.001850332,-0.002890117,-0.01755492,0.001225806,-0.002041924,0.03260678,-0.008054667,0.000877853,0.040310359,-0.008383039,-0.007222373,-0.00292588,-0.001524014,-0.00411396,0.005849999,0.010670394
113,0.001262257,0.001131559,-0.037822656,0.010943712,-0.028148298,0.011888204,0.014672707,0.007139932,0.020090041,-0.020242264,-0.036810563,-0.001988029,-0.001215893,-0.01020132,0.020086708,0.000629759,-0.038806575,-6.24E-05,0.016993878,0.006177828,-0.03907331,-0.00188382,-0.002330667,-0.009967176,-0.030976565,-0.004838038,0.007783612
114,0.015467392,-0.005679109,0.053140214,-0.008230905,-0.007115902,0.031762207,0.030573608,-0.091197273,0.014548341,-0.025094327,-0.012034157,-0.008412309,0.017603619,0.004331277,0.006068581,-0.002040593,0.016352415,-0.006470484,0.003767401,-0.007486136,-0.00849499,-0.010636305,0.000331248,-0.01322269,-0.011081815,-0.019975581,-0.010044117
115,0.019293751,-0.00466152,0.007999953,-0.018193173,0.011501187,0.026519501,0.005362919,0.013575325,-0.005135608,0.036560136,0.038872205,0.001563945,0.016758807,0.000768402,-0.008996746,0.001225381,-0.021727928,-0.000850238,-0.008980125,-0.008950168,0.035528662,-0.001061229,0.005166732,0.006742649,0.037295132,0.000499455,-0.016597967
116,0.012937084,-0.011268578,-0.004336802,0.004095343,-0.005031004,-0.013816078,-0.001104772,0.070779087,0.001173119,0.038202096,0.00490166,-0.005251401,0.011852752,-0.025366964,-0.003072738,0.001415745,-0.01821641,5.70E-05,0.006710301,0.015799507,0.026686496,0.000670373,-0.002611206,-0.010683059,0.016889488,0.022636487,0.006162606
117,0.000671585,-0.001628838,-0.012994356,-0.012561484,0.035482409,0.009745485,-0.003889789,0.033439946,0.005366346,0.010224944,0.027501158,-0.003663151,0.003774255,0.016540374,0.011430405,0.018637568,0.028646631,0.00082543,0.003387948,-0.001109391,0.031553502,-0.004568136,-0.000861882,0.003809924,0.025270155,0.058118046,-0.004223077
118,-0.017819362,-0.001362882,-0.005900882,-0.005778443,-0.000264263,-0.012846173,-0.018691332,-0.019252284,0.017980926,0.012709536,0.011122256,-0.00197547,-0.012599472,0.005284744,-0.008416511,-0.00207566,-0.028283404,-0.001642523,-0.011319878,-0.00511788,-0.005094207,-0.007230834,0.002019739,-0.000709385,0.000555613,-0.084673682,-0.017238857
119,0.0090793,0.005624003,-0.000667491,-0.010440047,-0.02475376,0.025894932,0.010210967,0.021760402,-0.018960899,0.006702565,-0.022473898,0.002769305,0.014049364,0.002434526,0.015699619,0.004841551,0.017028123,0.005830637,0.015745197,0.023684165,-0.006183058,0.002739314,0.006688356,-0.02328215,-0.01867191,-0.039055093,-0.023483848
120,-0.004100294,-0.007080556,0.006166835,0.013078019,0.013558186,-0.023522137,0.019139342,0.023776914,-0.012890352,-0.01054721,0.019199135,0.002579959,0.002178361,0.011652154,0.000170295,-0.004847324,0.005273003,0.001670778,-0.004158098,-0.012157358,0.02288085,0.005033701,-0.000206863,-0.001385397,0.018171828,0.013969173,0.011380854
121,-0.006130298,0.006413655,0.015993592,0.005330308,-0.01380847,0.032203782,-0.049202095,-0.04468694,0.01100237,0.022032554,-0.004248554,-0.007444474,-0.0108355,-0.005201092,0.000322478,0.000410575,0.009452468,0.004939106,0.005690303,0.01242198,-0.003065493,0.02359755,-0.009131712,-0.008872491,-0.005674109,0.00690457,-0.021595083
122,-0.001152309,0.007611629,0.03659099,0.018262243,0.014487684,-0.00648042,0.012220499,0.00833746,0.007348766,0.01131557,0.02264776,0.001923005,0.001101778,-0.013714759,0.002060894,0.000650689,0.014071352,0.009404748,-0.012011506,-0.007543622,0.037253379,-0.009690556,-0.001671684,-0.007345242,0.029159104,0.004285668,0.013093121
123,-0.047727182,0.004960197,-0.047758542,-0.031275672,-0.00645393,-0.018355716,-0.010737929,0.009041069,-0.008689017,0.015523349,-0.010523467,0.005079388,-0.034259004,-0.015270929,0.000719859,0.00234741,0.016111536,0.027735917,0.007987111,0.001585696,-0.015068661,0.002651903,0.011810527,-0.025121294,-0.007722962,-0.002608934,-0.040722196
124,-0.047781589,-0.00549622,0.024322382,-0.012738368,-0.04532378,-0.041413121,-0.033498837,-0.082740501,-0.010592354,-0.038770718,-0.039792242,0.013528542,-0.037239894,0.01180634,-0.005076667,-0.003834979,0.018262705,-0.001632769,-0.002576935,0.007223896,-0.043730474,-0.019040016,0.01764355,0.000698879,-0.058070879,0.006442257,-0.016529048
125,-0.014897216,0.004884026,0.01855576,-0.023000746,-0.044479285,0.015057304,-0.007054483,-0.009076222,0.02045729,-0.006387089,0.000664562,-0.003590974,-0.009664254,-0.030842109,-0.00992405,-0.009514364,-2.40E-05,-0.004702551,-0.012297155,-0.008236445,-0.016362211,-0.000910076,-0.003293175,-0.007234053,-0.024119049,-0.00823672,-0.020634597
126,-0.002104752,-0.002432874,-0.024672336,0.015502033,0.003479706,0.009787477,0.01390481,0.041781804,0.015027022,-0.024587399,-0.002885615,-0.001343531,-0.000104476,-0.024572643,0.000918348,-0.001896967,0.004502908,0.007298661,-0.001162178,-0.00931688,0.003677766,0.001538932,-0.006575922,0.020274966,0.004479402,0.014187178,0.010840313
127,0.006549057,0.003056842,-0.000254742,-0.002751342,0.024100379,0.011084807,-0.01387751,-0.007016612,-0.010041196,0.002300784,-0.010364239,5.86E-05,-0.002140787,0.035294101,-0.009145219,-0.008256472,0.005387871,0.015429325,0.009058889,0.000131619,-0.01167448,0.000780805,0.001947402,-0.000559391,-0.018371352,-0.002168095,-0.020486269
128,-0.004125057,-0.008545181,0.021421848,-0.019079129,0.016232606,-0.002228734,-0.000281825,0.007731414,-0.025945261,0.001651276,0.010295422,-0.002128418,-0.008065096,0.074754119,0.010946639,-0.013542534,0.011178638,-0.012326291,0.004183156,0.016140043,0.016002625,-0.005686348,0.003810378,-0.001724353,0.00721856,0.018101172,-0.011217608
129,-0.01721002,-0.001847748,0.036845748,0.010323338,0.0008081,0.002668125,-8.24E-05,-0.050202243,-0.027748263,0.017473333,0.011766695,-0.004258802,-0.006191159,-0.006875978,-0.00097453,-0.003973736,-0.009703461,0.014354435,0.007099717,0.000611794,0.003862631,-0.009003511,-0.000696641,0.005601105,0.017425419,-0.017506952,0.00238006
130,0.006958277,-0.00095568,0.008614096,-0.00638783,0.015485682,0.008265015,-0.00333632,0.028800913,0.004179473,0.021224953,0.02282282,-0.003723282,0.00473089,0.105245554,-0.007742957,0.002425172,-0.000223241,0.013984481,-0.000458099,-0.003333656,0.030988976,-0.003955825,-0.005071542,0.016928596,0.035926988,0.002821197,-7.58E-05
131,-0.019460959,0.00439966,-0.000240221,-0.012380092,-0.01140302,0.024981983,-0.031551964,-0.004612472,0.013847349,0.009634702,0.005945935,0.007083601,-0.019724401,-0.105992396,-0.001939496,-0.005239713,-0.034540303,0.005885558,-0.003423693,-5.51E-05,-0.009350585,0.004889898,0.007180483,0.00719601,0.000847484,-0.00419181,-0.017916958
132,-0.019534759,0.003217461,0.05098001,-0.011039352,-0.004102041,0.025089866,-0.015272678,-0.032998113,-0.013376349,-0.025545789,-0.026940306,0.00276349,-0.019315818,0.102953449,0.004172088,0.0003243,-0.009617221,-0.009469539,0.01839336,0.008873225,-0.024927865,0.009642102,-0.001409973,0.051392457,-0.025977064,0.000447167,-0.017902295
133,-0.01031663,0.002358685,0.043361585,0.006887061,0.0251208,-0.00588805,0.018062497,0.009290845,0.003478669,0.020373374,0.030534367,0.006719618,-0.014033999,0.176785157,0.002026195,0.004069943,0.020022661,-0.009631039,0.003136573,0.006585418,0.02373914,-0.003144467,0.001470638,0.005456903,0.035838293,0.012789438,0.009119991
134,0.012927469,-0.008171723,-0.00778491,0.010435208,-0.006379472,-0.002622306,0.006510004,-0.040122245,-0.019712303,0.007356893,-0.010554315,-0.008554771,0.009182815,-0.060104969,0.020451848,0.00785776,0.012528505,0.002230645,-0.000886401,-0.011713809,-0.007094076,-0.011665688,-0.00358659,-0.009446872,-0.010917825,0.006085615,0.004636583
